itemId,zone,containerId,coordinates
464,Crew_Quarters,CQ01,"(19.7,0,1978.2),(47.8,29.3,1992.7)"
465,Life_Support,LS01,"(0,0,85.9),(11.5,32.2,131.4)"
466,Engineering_Bay,EB01,"(29.1,21.0,1243.2),(70.5,39.0,1258.8)"
467,Lab,L04,"(147.6,42.3,16.2),(184.0,66.9,46.1)"
468,Engineering_Bay,EB01,"(0,39.0,1243.2),(22.6,85.6,1292.8)"
469,External_Storage,ES03,"(0,86.2,6.8),(43.4,162.3,8.9)"
470,Life_Support,LS01,"(0,17.5,125.0),(30.8,55.9,140.0)"
471,Lab,L03,"(19.4,0,81.4),(32.0,45.5,101.6)"
472,Lab,L01,"(0,0,348.9),(22.3,10.0,363.6)"
473,Storage_Bay,TA01,"(0,72.8,256.9),(14.4,90.2,284.4)"
474,Crew_Quarters,CQ01,"(0,0,1992.7),(38.9,49.0,2041.5)"
475,Cockpit,C05,"(0,0,96.8),(47.2,28.2,121.0)"
476,Cockpit,C01,"(0,44.9,31.1),(48.7,65.3,80.9)"
477,Storage_Bay,TA01,"(14.4,72.8,256.9),(55.2,93.9,298.1)"
478,Storage_Bay,TA01,"(55.2,72.8,256.9),(98.9,101.5,297.6)"
479,Sanitation_Bay,SB02,"(0,17.9,0),(10.6,37.8,22.1)"
480,Command_Center,CC02,"(13.0,89.4,45.8),(27.1,110.0,85.1)"
481,Command_Center,CC01,"(0,0,63.4),(31.2,48.9,106.1)"
482,Cockpit,C05,"(40.9,0,108.3),(69.2,28.2,131.4)"
483,Lab,L02,"(18.6,20.5,121.4),(47.9,32.2,140.8)"
484,Engineering_Bay,EB01,"(22.6,39.0,1243.2),(35.7,76.8,1280.9)"
485,Engineering_Bay,EB01,"(35.7,39.0,1243.2),(46.5,58.1,1268.5)"
486,Storage_Bay,TA01,"(0,101.5,256.9),(10.0,117.7,280.3)"
487,Command_Center,CC03,"(0,33.2,51.8),(42.2,48.6,83.2)"
488,Engineering_Bay,EB01,"(46.5,39.0,1243.2),(93.5,50.4,1256.4)"
489,Engineering_Bay,EB01,"(0,50.4,1243.2),(14.2,94.0,1287.3)"
490,Storage_Bay,TA01,"(10.0,101.5,256.9),(33.9,146.8,299.7)"
491,Lab,L01,"(22.3,0,348.9),(47.6,47.9,394.0)"
492,Cockpit,C01,"(30.5,39.5,65.9),(54.8,65.8,98.1)"
493,Storage_Bay,TA01,"(33.9,101.5,256.9),(46.1,130.6,276.0)"
494,Storage_Bay,TA01,"(46.1,101.5,256.9),(95.6,114.0,294.1)"
495,Engineering_Bay,EB01,"(14.2,50.4,1243.2),(55.1,91.6,1257.6)"
496,Cockpit,C02,"(0,0,102.0),(34.1,19.4,143.2)"
497,Engineering_Bay,EB01,"(55.1,50.4,1243.2),(67.9,98.0,1264.6)"
498,Lab,L04,"(64.3,23.6,56.8),(78.7,50.2,82.9)"
499,Lab,L02,"(47.9,20.5,121.4),(62.2,61.6,168.9)"
500,Crew_Quarters,CQ01,"(0,0,2041.5),(11.1,35.0,2078.8)"
501,Life_Support,LS03,"(0,19.0,36.9),(37.4,63.9,79.3)"
502,Storage_Bay,TA01,"(0,114.0,256.9),(48.9,156.7,294.2)"
503,Storage_Bay,TA01,"(48.9,114.0,256.9),(63.9,126.5,277.7)"
504,Engineering_Bay,EB01,"(67.9,50.4,1243.2),(85.2,96.1,1275.7)"
505,Storage_Bay,TA01,"(63.9,114.0,256.9),(85.4,138.9,283.9)"
506,Lab,L02,"(0,14.0,109.1),(24.6,41.1,131.1)"
507,Airlock,A01,"(0,121.6,88.7),(17.1,159.4,112.5)"
508,Engineering_Bay,EB01,"(0,0,1275.7),(35.5,10.4,1301.3)"
509,Engineering_Bay,EB01,"(35.5,0,1275.7),(58.9,37.4,1295.2)"
510,Crew_Quarters,CQ01,"(11.1,0,2041.5),(35.6,25.9,2068.9)"
511,Command_Center,CC02,"(27.1,89.4,45.8),(61.8,126.7,82.2)"
512,Crew_Quarters,CQ01,"(0,0,2068.9),(34.6,46.6,2101.8)"
513,Lab,L03,"(32.0,0,81.4),(55.5,15.9,117.1)"
514,Medical_Bay,EA01,"(0,24.9,94.0),(17.3,54.2,149.8)"
515,Maintenance_Bay,MB04,"(40.0,0,34.6),(67.6,12.4,51.0)"
516,Crew_Quarters,CQ01,"(0,0,2101.8),(27.5,14.1,2144.1)"
517,Crew_Quarters,CQ01,"(0,0,2144.1),(43.9,28.2,2170.7)"
518,Lab,L04,"(78.7,23.6,56.8),(91.9,37.9,79.0)"
519,Airlock,A01,"(62.5,19.9,39.9),(82.7,57.3,65.6)"
520,Power_Bay,PB02,"(114.6,0,0),(200.8,76.8,2.2)"
521,Crew_Quarters,CQ01,"(0,0,2170.7),(36.3,36.8,2207.4)"
522,Command_Center,CC02,"(0,59.4,45.0),(22.7,87.8,62.7)"
523,Storage_Bay,TA01,"(0,138.9,256.9),(47.0,176.2,301.3)"
524,Airlock,A01,"(17.1,121.6,88.7),(36.4,156.1,126.5)"
525,Engineering_Bay,EB01,"(58.9,0,1275.7),(100.8,13.2,1304.9)"
526,Engineering_Bay,EB01,"(0,13.2,1275.7),(48.2,58.0,1316.4)"
527,Storage_Bay,TA01,"(47.0,138.9,256.9),(57.3,176.3,273.0)"
528,Storage_Bay,TA01,"(57.3,138.9,256.9),(73.0,167.6,269.0)"
529,Crew_Quarters,CQ01,"(0,0,2207.4),(42.0,49.9,2239.6)"
530,Storage_Bay,TA01,"(73.0,138.9,256.9),(94.1,182.6,283.5)"
531,Medical_Bay,EA03,"(35.7,0,50.3),(82.8,30.7,71.1)"
532,Engineering_Bay,EB01,"(48.2,13.2,1275.7),(64.7,59.6,1290.7)"
533,Engineering_Bay,EB01,"(64.7,13.2,1275.7),(112.8,46.5,1297.4)"
534,Storage_Bay,TA01,"(0,0,283.5),(42.0,39.8,299.0)"
535,Medical_Bay,EA02,"(44.4,0,279.5),(86.0,47.0,298.6)"
536,Medical_Bay,EA03,"(16.5,53.9,101.6),(34.7,74.7,123.0)"
537,Crew_Quarters,CQ01,"(0,0,2239.6),(29.0,28.4,2292.5)"
538,Engineering_Bay,EB01,"(0,46.5,1275.7),(47.4,69.1,1295.7)"
539,Lab,L03,"(0,18.3,111.9),(27.5,31.4,154.0)"
540,Maintenance_Bay,MB04,"(67.6,0,34.6),(83.8,16.4,51.1)"
541,Airlock,A03,"(0,122.5,25.0),(28.0,159.7,48.3)"
542,External_Storage,ES03,"(43.4,86.2,6.8),(117.4,134.8,8.1)"
543,Maintenance_Bay,MB04,"(0,0,69.3),(26.1,13.1,104.7)"
544,Lab,L04,"(91.9,23.6,56.8),(112.7,67.8,73.3)"
545,Engineering_Bay,EB01,"(47.4,46.5,1275.7),(90.6,64.2,1302.3)"
546,Engine_Bay,NA01,"(40.9,0,21.7),(66.9,24.8,51.1)"
547,Lab,L01,"(0,0,268.7),(40.2,39.8,280.3)"
548,Power_Bay,PB02,"(0,0,49.8),(27.6,10.2,61.0)"
549,Storage_Bay,TA01,"(42.0,0,283.5),(64.2,36.2,303.1)"
550,Engineering_Bay,EB01,"(0,64.2,1275.7),(45.5,95.3,1301.6)"
551,Lab,L02,"(24.6,14.0,109.1),(37.9,33.7,134.7)"
552,Storage_Bay,TA01,"(64.2,0,283.5),(111.4,40.2,301.2)"
553,Storage_Bay,TA01,"(0,40.2,283.5),(43.2,71.4,330.8)"
554,External_Storage,ES03,"(0,82.8,6.3),(29.1,111.8,38.3)"
555,Medical_Bay,EA01,"(0,0,43.8),(41.2,33.3,77.8)"
556,Command_Center,CC02,"(22.7,59.4,45.0),(72.6,92.4,88.6)"
557,Storage_Bay,TA01,"(43.2,40.2,283.5),(55.6,66.1,304.8)"
558,Crew_Quarters,CQ01,"(0,0,2292.5),(37.3,28.4,2321.1)"
559,Storage_Bay,TA01,"(55.6,40.2,283.5),(67.5,51.2,310.0)"
560,Storage_Bay,TA01,"(67.5,40.2,283.5),(84.5,62.3,311.5)"
561,Storage_Bay,TA01,"(0,62.3,283.5),(39.9,98.3,308.3)"
562,Engineering_Bay,EB01,"(45.5,64.2,1275.7),(66.7,79.3,1312.4)"
563,Storage_Bay,TA01,"(39.9,62.3,283.5),(56.1,104.8,318.6)"
564,Storage_Bay,TA01,"(56.1,62.3,283.5),(72.9,112.1,317.2)"
565,Engine_Bay,NA02,"(28.1,38.8,0),(62.5,55.6,47.4)"
566,Engine_Bay,NA03,"(89.9,0,0),(139.0,43.1,48.5)"
567,Crew_Quarters,CQ01,"(0,0,2321.1),(33.4,49.1,2355.5)"
568,Command_Center,CC03,"(42.2,33.2,51.8),(62.2,68.2,88.5)"
569,Life_Support,LS05,"(16.2,62.9,0),(65.5,92.6,15.8)"
570,Command_Center,CC03,"(55.6,24.1,39.8),(88.3,43.8,69.9)"
571,External_Storage,ES03,"(0,0,8.1),(41.0,31.7,53.6)"
572,Engineering_Bay,EB01,"(66.7,64.2,1275.7),(89.0,107.0,1293.4)"
573,Crew_Quarters,CQ01,"(0,0,2355.5),(32.2,46.8,2386.8)"
574,Crew_Quarters,CQ01,"(0,0,2386.8),(14.7,19.3,2408.0)"
575,Airlock,A01,"(0,57.3,39.9),(10.3,78.2,73.9)"
576,Cockpit,C03,"(0,0,89.9),(30.1,25.6,121.9)"
577,Cockpit,C02,"(0,12.3,70.7),(27.4,61.8,110.1)"
578,Medical_Bay,EA03,"(34.7,53.9,101.6),(45.6,80.0,117.3)"
579,Lab,L03,"(55.5,0,81.4),(78.9,44.8,129.0)"
580,Crew_Quarters,CQ01,"(14.7,0,2386.8),(40.7,44.2,2423.5)"
581,Crew_Quarters,CQ01,"(0,0,2423.5),(14.6,19.6,2434.9)"
582,Crew_Quarters,CQ01,"(14.6,0,2423.5),(34.5,40.1,2441.2)"
583,Storage_Bay,TA01,"(72.9,62.3,283.5),(99.3,80.6,294.8)"
584,External_Storage,ES02,"(59.0,17.5,4.5),(106.4,37.7,15.0)"
585,Crew_Quarters,CQ01,"(0,0,2441.2),(41.0,46.0,2456.8)"
586,Engineering_Bay,EB01,"(0,0,1293.4),(48.8,29.1,1340.9)"
587,Medical_Bay,EA02,"(0,0,281.5),(26.9,13.6,323.9)"
588,Sanitation_Bay,SB03,"(67.7,0,0),(96.1,21.7,10.3)"
589,Storage_Bay,TA01,"(0,80.6,283.5),(14.7,106.9,309.4)"
590,Storage_Bay,TA01,"(14.7,80.6,283.5),(64.2,121.7,324.5)"
591,Command_Center,CC01,"(0,36.9,86.6),(48.1,59.2,126.5)"
592,Cockpit,C05,"(69.2,0,108.3),(113.6,39.3,134.7)"
593,Medical_Bay,EA03,"(45.6,53.9,101.6),(73.7,72.6,162.7)"
594,Crew_Quarters,CQ01,"(0,0,2456.8),(23.4,18.2,2517.0)"
595,Crew_Quarters,CQ01,"(23.4,0,2456.8),(44.3,40.3,2480.4)"
596,Lab,L04,"(0,0,46.1),(46.6,18.9,71.9)"
597,Medical_Bay,EA01,"(17.3,24.9,94.0),(40.6,37.9,107.0)"
598,Medical_Bay,EA02,"(26.9,0,281.5),(76.2,20.3,309.4)"
599,Airlock,A03,"(45.5,106.3,49.6),(66.1,148.5,59.7)"
600,Crew_Quarters,CQ01,"(0,0,2480.4),(27.3,39.4,2499.1)"
601,Airlock,A01,"(10.3,57.3,39.9),(50.5,74.0,52.3)"
602,Crew_Quarters,CQ01,"(0,0,2499.1),(10.0,32.3,2518.5)"
603,Medical_Bay,EA03,"(0,30.7,50.3),(16.0,50.5,77.7)"
604,Power_Bay,PB02,"(27.6,0,49.8),(65.8,18.6,98.9)"
605,Command_Center,CC03,"(62.2,33.2,51.8),(85.8,64.6,79.4)"
606,Crew_Quarters,CQ01,"(10.0,0,2499.1),(20.9,19.2,2532.7)"
607,Command_Center,CC03,"(0,43.8,39.8),(37.2,63.4,65.9)"
608,Power_Bay,PB05,"(0,0,21.6),(45.1,28.4,61.8)"
609,Lab,L02,"(37.9,14.0,109.1),(49.4,27.6,125.6)"
610,Crew_Quarters,CQ01,"(20.9,0,2499.1),(56.5,21.2,2537.6)"
611,Maintenance_Bay,MB02,"(19.9,20.6,29.7),(33.3,51.7,59.3)"
612,Lab,L02,"(49.4,14.0,109.1),(61.8,46.4,138.5)"
613,Lab,L03,"(27.5,18.3,111.9),(55.6,31.5,136.6)"
614,Engineering_Bay,EB01,"(48.8,0,1293.4),(62.9,38.6,1325.4)"
615,Crew_Quarters,CQ01,"(0,0,2537.6),(18.8,18.2,2553.9)"
616,Lab,L04,"(112.7,23.6,56.8),(160.9,36.3,101.8)"
617,Medical_Bay,EA01,"(40.6,24.9,94.0),(67.0,46.5,137.4)"
618,Cockpit,C01,"(54.8,39.5,65.9),(93.6,65.1,90.6)"
619,Cockpit,C02,"(0,19.4,102.0),(35.6,55.8,147.6)"
620,Storage_Bay,TA01,"(0,121.7,283.5),(12.3,141.2,298.2)"
621,Crew_Quarters,CQ01,"(18.8,0,2537.6),(38.2,12.2,2578.4)"
622,Crew_Quarters,CQ01,"(0,0,2578.4),(21.6,19.9,2607.4)"
623,Lab,L02,"(62.2,20.5,121.4),(103.0,45.1,171.0)"
624,Command_Center,CC02,"(61.8,89.4,45.8),(106.6,125.9,58.7)"
625,Storage_Bay,TA01,"(12.3,121.7,283.5),(52.6,136.2,312.6)"
626,Storage_Bay,TA01,"(52.6,121.7,283.5),(65.4,142.7,322.9)"
627,Storage_Bay,TA01,"(65.4,121.7,283.5),(103.2,152.6,296.9)"
628,Storage_Bay,TA01,"(0,0,296.9),(47.3,16.2,318.5)"
629,External_Storage,ES04,"(0,11.2,111.0),(23.2,34.5,127.7)"
630,Storage_Bay,TA01,"(47.3,0,296.9),(75.7,10.7,308.1)"
631,Maintenance_Bay,MB02,"(43.9,0,25.6),(65.8,26.3,63.2)"
632,Storage_Bay,TA01,"(0,10.7,296.9),(17.3,22.1,317.1)"
633,Lab,L01,"(40.2,0,268.7),(65.1,31.2,315.3)"
634,Lab,L03,"(55.6,18.3,111.9),(68.6,53.7,149.0)"
635,Storage_Bay,TA01,"(17.3,10.7,296.9),(39.3,28.4,313.0)"
636,Storage_Bay,TA01,"(39.3,10.7,296.9),(54.3,35.3,325.4)"
637,Cockpit,C03,"(30.1,0,89.9),(72.9,23.6,122.2)"
638,Power_Bay,PB05,"(45.6,0,4.7),(55.7,13.8,35.2)"
639,Storage_Bay,TA01,"(54.3,10.7,296.9),(101.3,56.0,308.9)"
640,Airlock,A03,"(66.1,106.3,49.6),(108.3,150.6,85.5)"
641,Command_Center,CC01,"(31.2,0,63.4),(49.7,47.9,86.0)"
642,Crew_Quarters,CQ01,"(21.6,0,2578.4),(66.3,14.0,2603.6)"
643,Airlock,A01,"(50.5,57.3,39.9),(72.0,77.6,67.6)"
644,Crew_Quarters,CQ01,"(0,0,2603.6),(46.9,28.3,2630.1)"
645,Storage_Bay,TA01,"(0,56.0,296.9),(17.4,105.7,315.2)"
646,Command_Center,CC03,"(0,0,79.4),(32.1,40.7,103.5)"
647,Airlock,A01,"(36.4,121.6,88.7),(78.7,141.2,111.3)"
648,Lab,L02,"(61.8,14.0,109.1),(79.5,25.9,132.2)"
649,Lab,L02,"(79.5,14.0,109.1),(93.0,35.9,126.7)"
650,Engineering_Bay,EB01,"(62.9,0,1293.4),(84.0,12.3,1337.2)"
651,Command_Center,CC03,"(37.2,43.8,39.8),(58.7,73.8,61.8)"
652,Crew_Quarters,CQ01,"(0,0,2630.1),(15.4,29.5,2646.4)"
653,Greenhouse,G01,"(90.7,0,0),(120.3,20.1,15.8)"
654,Storage_Bay,TA01,"(17.4,56.0,296.9),(42.6,92.8,328.4)"
655,Lab,L04,"(46.6,0,46.1),(74.1,31.6,57.9)"
656,Storage_Bay,TA01,"(42.6,56.0,296.9),(70.3,91.2,324.8)"
657,Lab,L02,"(0,35.9,109.1),(30.8,80.6,121.6)"
658,Airlock,A03,"(28.0,122.5,25.0),(68.1,152.5,62.2)"
659,Engineering_Bay,EB01,"(0,12.3,1293.4),(27.7,56.4,1324.5)"
660,Lab,L01,"(47.6,0,348.9),(71.6,29.2,365.4)"
661,Storage_Bay,TA01,"(70.3,56.0,296.9),(118.1,97.8,322.2)"
662,Power_Bay,PB02,"(0,0,2.2),(26.0,19.2,32.3)"
663,Storage_Bay,TA01,"(0,97.8,296.9),(26.0,126.1,318.6)"
664,Storage_Bay,TA01,"(26.0,97.8,296.9),(37.5,113.3,321.1)"
665,Lab,L03,"(68.6,18.3,111.9),(117.1,28.5,128.8)"
666,Airlock,A01,"(72.0,57.3,39.9),(107.3,82.5,54.8)"
667,Medical_Bay,EA02,"(0,0,298.6),(20.4,30.5,312.7)"
668,Life_Support,LS01,"(11.5,0,85.9),(28.1,31.7,104.0)"
669,Medical_Bay,EA03,"(16.0,30.7,50.3),(50.6,80.7,62.5)"
670,Greenhouse,G03,"(0,18.1,0),(12.9,34.0,12.0)"
671,Storage_Bay,TA01,"(37.5,97.8,296.9),(72.2,119.8,326.3)"
672,Medical_Bay,EA02,"(20.4,0,298.6),(33.7,28.7,327.8)"
673,Life_Support,LS03,"(39.9,26.4,0),(52.4,65.8,26.2)"
674,Lab,L04,"(74.1,0,46.1),(89.4,13.7,70.8)"
675,Crew_Quarters,CQ01,"(15.4,0,2630.1),(43.8,21.5,2660.4)"
676,Lab,L04,"(0,36.3,56.8),(14.3,56.5,78.6)"
677,Crew_Quarters,CQ01,"(0,0,2660.4),(18.0,38.6,2699.5)"
678,Engineering_Bay,EB01,"(27.7,12.3,1293.4),(47.5,51.3,1318.4)"
679,Crew_Quarters,CQ01,"(18.0,0,2660.4),(64.5,42.4,2679.2)"
680,Crew_Quarters,CQ01,"(0,0,2679.2),(22.3,27.0,2725.8)"
681,Airlock,A01,"(0,141.2,88.7),(34.0,170.0,107.4)"
682,Cockpit,C05,"(47.2,0,96.8),(73.3,11.4,139.6)"
683,Cockpit,C05,"(73.3,0,96.8),(105.5,15.9,145.5)"
684,Engineering_Bay,EB01,"(47.5,12.3,1293.4),(76.3,26.0,1313.9)"
685,Cockpit,C01,"(0,0,90.6),(43.3,42.4,140.5)"
686,Crew_Quarters,CQ01,"(22.3,0,2679.2),(45.0,31.1,2702.4)"
687,Storage_Bay,TA01,"(0,119.8,296.9),(11.6,132.2,311.0)"
688,Engine_Bay,NA01,"(160.5,0,0),(207.5,19.4,20.4)"
689,Engine_Bay,NA02,"(46.7,50.2,0),(79.2,97.9,18.7)"
690,Engineering_Bay,EB01,"(0,26.0,1293.4),(46.2,54.5,1320.2)"
691,Storage_Bay,TA01,"(11.6,119.8,296.9),(53.0,156.5,318.8)"
692,Engineering_Bay,EB01,"(46.2,26.0,1293.4),(68.8,53.5,1336.9)"
693,Crew_Quarters,CQ01,"(0,0,2702.4),(14.8,45.5,2746.9)"
694,Storage_Bay,TA01,"(53.0,119.8,296.9),(64.3,151.9,325.6)"
695,Storage_Bay,TA01,"(64.3,119.8,296.9),(91.1,137.7,314.7)"
696,Crew_Quarters,CQ01,"(14.8,0,2702.4),(33.6,25.5,2780.2)"
697,Cockpit,C01,"(48.7,44.9,31.1),(89.0,85.5,44.7)"
698,Greenhouse,G02,"(0,13.8,0),(26.6,33.4,21.2)"
699,Power_Bay,PB05,"(55.7,0,4.7),(87.9,32.6,16.5)"
700,Crew_Quarters,CQ01,"(0,0,2780.2),(16.4,27.6,2807.9)"
701,Lab,L04,"(89.4,0,46.1),(111.5,33.7,75.6)"
702,Storage_Bay,TA01,"(0,137.7,296.9),(48.4,173.6,344.7)"
703,Power_Bay,PB03,"(16.8,0,6.3),(57.5,42.0,8.8)"
704,Storage_Bay,TA01,"(48.4,137.7,296.9),(69.3,154.1,307.5)"
705,Cockpit,C02,"(0,0,110.1),(23.4,34.3,120.4)"
706,Crew_Quarters,CQ01,"(16.4,0,2780.2),(37.5,22.5,2807.3)"
707,Lab,L03,"(0,28.5,111.9),(13.2,43.4,145.6)"
708,Engineering_Bay,EB01,"(68.8,26.0,1293.4),(81.5,74.5,1322.9)"
709,Crew_Quarters,CQ01,"(0,0,2807.3),(14.5,24.1,2819.1)"
710,Engineering_Bay,EB01,"(81.5,26.0,1293.4),(98.6,38.1,1315.4)"
711,Engineering_Bay,EB01,"(0,38.1,1293.4),(45.2,65.7,1321.9)"
712,Airlock,A01,"(0,82.5,39.9),(33.8,118.3,69.4)"
713,Airlock,A01,"(34.0,141.2,88.7),(48.5,188.3,110.4)"
714,Lab,L04,"(14.3,36.3,56.8),(36.0,53.3,68.3)"
715,External_Storage,ES02,"(0,0,15.0),(33.6,26.6,56.4)"
716,Command_Center,CC02,"(0,125.9,45.8),(22.0,141.2,76.8)"
717,Engineering_Bay,EB01,"(45.2,38.1,1293.4),(91.9,86.8,1335.6)"
718,Storage_Bay,TA01,"(69.3,137.7,296.9),(91.4,176.5,313.4)"
719,Storage_Bay,TA01,"(0,0,313.4),(15.1,43.1,325.9)"
720,Airlock,A03,"(0,0,62.2),(15.4,10.7,94.8)"
721,Engineering_Bay,EB01,"(0,0,1335.6),(23.6,11.4,1351.6)"
722,Engineering_Bay,EB01,"(23.6,0,1335.6),(70.3,36.6,1376.0)"
723,Power_Bay,PB01,"(0,0,19.6),(95.5,85.7,23.3)"
724,Lab,L01,"(71.6,0,348.9),(96.7,37.7,363.0)"
725,Storage_Bay,TA01,"(15.1,0,313.4),(55.2,18.4,343.2)"
726,Lab,L02,"(30.8,35.9,109.1),(56.0,80.1,149.7)"
727,Engineering_Bay,EB01,"(0,36.6,1335.6),(14.1,58.4,1361.8)"
728,Engineering_Bay,EB01,"(14.1,36.6,1335.6),(34.1,65.9,1363.7)"
729,External_Storage,ES04,"(0,34.5,111.0),(97.7,75.2,115.7)"
730,Engineering_Bay,EB01,"(34.1,36.6,1335.6),(66.4,76.7,1372.2)"
731,Power_Bay,PB03,"(57.5,0,6.3),(85.9,34.6,43.1)"
732,Lab,L04,"(36.0,36.3,56.8),(73.9,64.2,71.2)"
733,Engine_Bay,NA01,"(66.9,0,21.7),(91.9,35.2,53.9)"
734,Medical_Bay,EA01,"(41.2,0,43.8),(58.8,24.7,95.1)"
735,Crew_Quarters,CQ01,"(14.5,0,2807.3),(25.0,16.9,2823.7)"
736,Lab,L03,"(13.2,28.5,111.9),(53.3,76.8,146.4)"
737,Lab,L01,"(65.1,0,268.7),(108.4,10.3,291.9)"
738,Crew_Quarters,CQ01,"(25.0,0,2807.3),(50.5,19.2,2841.0)"
739,Crew_Quarters,CQ01,"(0,0,2841.0),(16.8,12.6,2857.2)"
740,Sanitation_Bay,SB01,"(0,0,38.1),(27.2,25.0,63.1)"
741,External_Storage,ES03,"(29.1,82.8,6.3),(70.3,104.6,20.7)"
742,Sanitation_Bay,SB04,"(78.0,0,0),(99.8,10.3,27.1)"
743,Storage_Bay,TA01,"(55.2,0,313.4),(81.2,41.9,357.8)"
744,Airlock,A01,"(48.5,141.2,88.7),(67.6,159.1,117.6)"
745,Storage_Bay,TA01,"(0,41.9,313.4),(26.1,74.4,330.1)"
746,Storage_Bay,TA01,"(26.1,41.9,313.4),(47.6,64.9,356.5)"
747,Storage_Bay,TA01,"(47.6,41.9,313.4),(69.5,68.3,342.2)"
748,Lab,L03,"(0,0,129.0),(43.6,43.6,156.0)"
749,Medical_Bay,EA01,"(67.0,24.9,94.0),(91.9,48.6,167.4)"
750,Lab,L01,"(0,0,363.0),(22.8,14.4,385.8)"
751,Lab,L02,"(0,45.1,121.4),(45.4,72.0,143.9)"
752,Command_Center,CC01,"(48.1,36.9,86.6),(65.3,74.2,134.6)"
753,Crew_Quarters,CQ01,"(16.8,0,2841.0),(62.1,24.6,2888.3)"
754,Crew_Quarters,CQ01,"(0,0,2888.3),(10.2,41.4,2936.9)"
755,Crew_Quarters,CQ01,"(10.2,0,2888.3),(33.5,16.5,2907.7)"
756,Maintenance_Bay,MB04,"(83.8,0,34.6),(127.6,10.1,48.3)"
757,Crew_Quarters,CQ01,"(0,0,2907.7),(37.6,18.2,2955.3)"
758,Command_Center,CC03,"(58.7,43.8,39.8),(71.2,89.3,80.9)"
759,Maintenance_Bay,MB01,"(49.9,0,42.4),(97.8,10.5,57.5)"
760,Airlock,A03,"(15.4,0,62.2),(52.4,31.6,100.8)"
761,Power_Bay,PB05,"(87.9,0,4.7),(121.0,27.4,53.9)"
762,Medical_Bay,EA02,"(0,0,309.4),(40.5,41.8,325.7)"
763,Engineering_Bay,EB01,"(66.4,36.6,1335.6),(78.6,55.2,1379.9)"
764,Storage_Bay,TA01,"(69.5,41.9,313.4),(88.0,80.1,335.6)"
765,Engineering_Bay,EB01,"(78.6,36.6,1335.6),(118.7,47.1,1370.9)"
766,Engineering_Bay,EB01,"(0,47.1,1335.6),(26.5,86.6,1373.6)"
767,Crew_Quarters,CQ01,"(0,0,2955.3),(26.7,18.9,2969.1)"
768,Medical_Bay,EA02,"(33.7,0,298.6),(58.2,33.8,330.2)"
769,Crew_Quarters,CQ01,"(0,0,2969.1),(35.0,48.8,3015.4)"
770,Lab,L01,"(0,10.3,268.7),(26.9,34.7,284.9)"
771,Crew_Quarters,CQ01,"(0,0,3015.4),(15.6,20.5,3037.2)"
772,Storage_Bay,TA01,"(0,80.1,313.4),(13.4,114.6,339.9)"
773,Crew_Quarters,CQ01,"(15.6,0,3015.4),(56.7,27.7,3037.0)"
774,Crew_Quarters,CQ01,"(0,0,3037.0),(12.1,28.9,3065.9)"
775,External_Storage,ES04,"(0,0,121.3),(62.6,64.9,122.8)"
776,Airlock,A01,"(33.8,82.5,39.9),(56.0,107.0,127.7)"
777,Engineering_Bay,EB01,"(26.5,47.1,1335.6),(61.1,75.8,1347.0)"
778,Storage_Bay,TA01,"(13.4,80.1,313.4),(23.5,98.2,329.0)"
779,Maintenance_Bay,MB04,"(0,10.1,34.6),(14.9,34.6,63.0)"
780,Engineering_Bay,EB01,"(61.1,47.1,1335.6),(72.8,82.7,1357.1)"
781,Command_Center,CC01,"(49.7,0,63.4),(87.8,17.0,75.4)"
782,Engineering_Bay,EB01,"(72.8,47.1,1335.6),(86.2,80.2,1370.1)"
783,Crew_Quarters,CQ01,"(12.1,0,3037.0),(46.3,49.0,3083.0)"
784,Crew_Quarters,CQ01,"(0,0,3083.0),(11.6,14.9,3097.6)"
785,Life_Support,LS04,"(44.6,0,50.5),(77.2,25.0,87.3)"
786,Storage_Bay,TA01,"(23.5,80.1,313.4),(45.4,101.2,359.0)"
787,Lab,L04,"(111.5,0,46.1),(134.4,32.4,57.5)"
788,Engineering_Bay,EB01,"(86.2,47.1,1335.6),(134.5,86.6,1356.4)"
789,Command_Center,CC02,"(22.0,125.9,45.8),(47.3,151.3,73.0)"
790,External_Storage,ES04,"(0,0,122.8),(41.5,33.7,155.5)"
791,Storage_Bay,TA01,"(45.4,80.1,313.4),(74.9,92.2,331.0)"
792,Power_Bay,PB02,"(26.0,0,2.2),(68.3,56.4,5.7)"
793,Command_Center,CC01,"(0,17.0,63.4),(26.8,60.0,82.5)"
794,Storage_Bay,TA01,"(0,92.2,313.4),(33.2,102.9,345.6)"
795,Command_Center,CC02,"(0,92.4,45.0),(28.5,123.8,73.5)"
796,Storage_Bay,TA01,"(33.2,92.2,313.4),(53.7,108.7,335.1)"
797,Storage_Bay,TA01,"(53.7,92.2,313.4),(71.5,131.8,332.9)"
798,Airlock,A01,"(67.6,141.2,88.7),(108.7,153.9,106.8)"
799,Crew_Quarters,CQ01,"(11.6,0,3083.0),(51.8,21.5,3118.7)"
800,Storage_Bay,TA01,"(71.5,92.2,313.4),(120.1,104.8,324.5)"
801,Crew_Quarters,CQ01,"(0,0,3118.7),(26.4,21.6,3193.8)"
802,Storage_Bay,TA01,"(0,104.8,313.4),(12.0,130.3,331.1)"
803,Lab,L04,"(73.9,36.3,56.8),(96.8,48.6,80.4)"
